No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
36,Month,八月,四月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0372666999465,1.0110299999359995,736.0438214000314,736.1269397999858,736.9266580999829,737.0266274999594,737.0266274999594,737.0266274999594,right,1,1.6023551999824122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
122,Week,星期五,星期六,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.6729180000257,1.0127595000667498,739.6757042999379,739.759118399932,740.5590197999263,740.6587228999706,740.6587228999706,740.6587228999706,down,1,3.6181077000219375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
12,Month,二月,四月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.3142368999543,1.0157154999906197,746.3236361999298,746.4069549000124,747.2066302000312,747.306546799955,747.306546799955,747.306546799955,right,1,1.1236081999959424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
63,Month,十一月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.4605953999562,1.015332099981606,749.4725461000344,749.5557972999522,750.3556437999941,750.4554980000248,750.4554980000248,750.4554980000248,up,1,1.3494143999414518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
107,Week,星期四,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.8261584999273,1.0153172999853268,753.8377070999704,753.9210871999385,754.7209925999632,754.8208666000282,754.8208666000282,754.8208666000282,right,1,1.3768978000152856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
38,Month,五月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.2277006999357,1.0127572999335825,757.2367039000383,757.3199282999849,758.1199909999268,758.2199070999632,758.2199070999632,758.2199070999632,down,1,2.3857533000409603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.6358332999516,760.6358332999516,space,1.7468001999659464,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 1.jpg,这是春天吗？,是,Left,Break_material/Image/Spring 1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.4625624000328,766.3871203999734,766.4670458999462,768.399649500032,768.399649500032,768.399649500032,768.399649500032,left,0,2.357888499973342,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 3.jpg,这是夏天吗？,否,Right,Break_material/Image/Spring 3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.8377964999527,774.7681468999945,774.8474452999653,776.7802909000311,776.7802909000311,776.7802909000311,776.7802909000311,right,0,1.1293600000208244,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 2.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0063927000156,781.9153517000377,782.0119142000331,783.9279107999755,783.9279107999755,783.9279107999755,783.9279107999755,right,0,0.6536928999703377,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 4.jpg,这是秋天吗？,否,Right,Break_material/Image/Spring 4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.8378956000088,788.5970412000315,788.8429493999574,790.6089841999346,790.6089841999346,790.6089841999346,790.6089841999346,left,0,0.5255630000028759,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,Spring 5.jpg,这是冬天吗？,否,Right,Break_material/Image/Spring 5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.6620340000372,795.1451755999587,795.657501299982,797.1568283999804,797.1568283999804,797.1568283999804,797.1568283999804,right,0,0.7057933999458328,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.8901363000041,797.8901363000041,space,1.7633184000151232,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
16,Month,五月,六月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.6955261999974,0.9991825999459252,800.7056249999441,800.7724988999544,801.5720689999871,801.6722204999533,801.6722204999533,801.6722204999533,right,1,2.0045921999262646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
142,Week,星期六,星期四,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.7187245000387,1.009857299970463,804.7210267999908,804.8043753999518,805.6041232999414,805.7040646999376,805.7040646999376,805.7040646999376,down,1,1.4060062000062317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
147,Week,星期五,星期二,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.1549497999949,1.010859000030905,808.1532287999289,808.2365319000091,809.0362726999447,809.1362296999432,809.1362296999432,809.1362296999432,up,1,1.5816407999955118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
120,Week,星期三 ,星期四,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.7466410000343,1.0110538000008091,811.7521234999876,811.8352840000298,812.6350455000065,812.7350074999267,812.7350074999267,812.7350074999267,down,1,3.3745911000296474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
41,Month,八月,九月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.1453156999778,1.0115858999779448,817.1504494999535,817.2335875999415,818.0333277999889,818.133584999945,818.133584999945,818.133584999945,down,1,3.391620200010948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
79,Month,三月,二月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5582232000306,1.0155703999334946,822.5652745999396,822.6485172000248,823.4481022999389,823.5480591999367,823.5480591999367,823.5480591999367,up,1,2.897198299993761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
48,Month,五月,四月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.4780874999706,1.0108933999435976,827.4803400000092,827.5634812000208,828.3632748000091,828.463288799976,828.463288799976,828.463288799976,right,1,1.6232227999716997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
27,Month,七月,九月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1176463000011,1.0152414999902248,832.1287594999885,832.2118434000295,833.0116952999961,833.1117929000175,833.1117929000175,833.1117929000175,up,1,1.2064674999564886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
135,Week,星期日,星期四,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.3536019999301,0.9992974000051618,835.3609252999304,835.4442566999933,836.2441585999914,836.3440116000129,836.3440116000129,836.3440116000129,left,1,2.285541499964893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
56,Month,五月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.6729501000373,1.0134584000334144,839.6760925999843,839.7596009999979,840.5592101999791,840.6592370999279,840.6592370999279,840.6592370999279,down,1,2.9949591000331566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
22,Month,二月,四月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.6843651999952,1.0117089999839664,844.6913400000194,844.7744720999617,845.574170100037,845.6742653999245,845.6742653999245,845.6742653999245,up,1,0.899776800069958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
132,Week,星期三 ,星期一,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.6057118999306,1.0102779000299051,847.6069426999893,847.6900958999759,848.4899570000125,848.5901106999954,848.5901106999954,848.5901106999954,left,1,0.7119607999920845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
67,Month,七月,四月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.3347947000293,1.0114257000386715,850.33932369994,850.422585299937,851.2223440000089,851.322374099982,851.322374099982,851.322374099982,up,1,1.1316232000244781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
121,Week,星期四,星期日,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.480850199936,1.0120065999217331,853.4883433999494,853.5716714999871,854.371330599999,854.4714770999271,854.4714770999271,854.4714770999271,down,1,1.1739369001006708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
33,Month,六月,九月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.6812492000172,1.0115621999138966,856.6869610999711,856.7702996999724,857.5702159999637,857.6702748000389,857.6702748000389,857.6702748000389,down,1,1.0316132000880316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
100,Week,星期四,星期六,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.7367924000137,1.0112571000354365,859.7362178999465,859.8196053999709,860.6193801999325,860.7194352999795,860.7194352999795,860.7194352999795,left,1,1.0548085999907926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
3,Month,三月,六月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.8118905000156,1.0111610998865217,862.818510800018,862.9018676999258,863.7017488999991,863.8016170000192,863.8016170000192,863.8016170000192,left,1,2.18878520000726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
3,Month,三月,四月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.0203771999804,0.9995481999358162,867.0337710999884,867.117077199975,867.9169189999811,868.0168538999278,868.0168538999278,868.0168538999278,left,1,0.9813761000987142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
17,Month,一月,五月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.0212048999965,1.0150689999572933,870.0328274000203,870.1161298999796,870.915934199933,871.0157970000291,871.0157970000291,871.0157970000291,up,1,1.9733857999090105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
152,Week,星期一,星期二,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.0381749999942,1.01106319995597,874.0482734999387,874.1147586000152,874.914512099931,875.014553999994,875.014553999994,875.014553999994,down,0,1.4303611000068486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
28,Month,一月,四月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.4727017999394,1.0111634999047965,877.480421199929,877.5636994999368,878.3633955999976,878.4635435999371,878.4635435999371,878.4635435999371,down,1,0.7415783000178635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
98,Week,星期二,星期四,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.2564389000181,1.0116917999694124,880.2629286999581,880.3294567000121,881.1294333999977,881.2292012999533,881.2292012999533,881.2292012999533,left,1,0.7515609000110999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
15,Month,六月,九月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.0188604999566,0.9993532000808045,883.0287642999319,883.1119635000359,883.9115371999796,884.0117836999707,884.0117836999707,884.0117836999707,right,1,0.7852341999532655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
112,Week,星期二,星期四,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.83897599997,1.01173619995825,885.8443539999425,885.9276749999262,886.7272987000179,886.8272663999815,886.8272663999815,886.8272663999815,up,1,1.0986738000065088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
29,Month,二月,五月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.9558141999878,1.0146265000803396,888.9598252000287,889.0431933000218,889.8431725000264,889.9430564999348,889.9430564999348,889.9430564999348,down,1,2.182559399981983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
125,Week,星期四,星期一,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.154454399948,1.0114076999016106,893.1585370999528,893.2419775000308,894.0416220999323,894.1417875000043,894.1417875000043,894.1417875000043,right,1,4.151910500018857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
6,Month,六月,七月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.3451811999548,1.0113141000038013,899.3565918999957,899.4232769999653,900.2229103000136,900.3230678000255,900.3230678000255,900.3230678000255,left,1,2.210671899956651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
20,Month,十月 ,十二月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.5666031999281,1.0146182000171393,904.5714221999515,904.6548124999972,905.4544578000205,905.5544793999288,905.5544793999288,905.5544793999288,right,1,2.2841971000889316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
60,Month,六月,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.8826808999293,1.011919099953957,908.8868284999626,908.9700282999547,909.7698734999867,909.8699529999867,909.8699529999867,909.8699529999867,left,1,4.134967399993911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
141,Week,星期四,星期三 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.0537865000078,1.0115014999173582,915.0679532999638,915.1347327999538,915.9344243999803,916.0344099999638,916.0344099999638,916.0344099999638,up,0,3.515324700041674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
18,Month,二月,六月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.5715469999705,1.0149180000880733,920.5828708999325,920.6661396999843,921.4657548000105,921.5658612999832,921.5658612999832,921.5658612999832,up,1,1.6633623000234365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
